class,physiological_width,aspect_ratio,rectangularity,eccentricity,hue,value,correlation 90,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,contrast 0,contrast 45,contrast 90,contrast 135,ASM 0,ASM 45,ASM 90,ASM 135,energy 0,energy 45,energy 90,energy 135,entropy 0,entropy 45,entropy 90,entropy 135
10,473,0.395348837,1.32525752,0.918531054,51.14098201,153.6955489,0.947049028,0.267492146,0.277312555,0.321541299,0.27213139,16.05271473,15.27725541,9.141414141,14.47515351,1167.48426,1125.700199,460.1253028,922.8416116,0.03586715,0.035644442,0.046261598,0.036558175,0.189386244,0.188797358,0.215085094,0.191201923,1.455194011,1.448889798,1.271257538,1.444005637
10,467,0.537473233,1.421277266,0.843280809,50.98467799,159.0235461,0.956897466,0.367018951,0.366197342,0.391374845,0.367135443,10.91021222,10.34624566,7.756368466,10.29722545,792.3533974,731.7720989,464.9081251,699.9577566,0.068737204,0.067787347,0.075394504,0.067943388,0.262177809,0.260360033,0.274580597,0.260659524,1.15771112,1.145147559,1.045561466,1.161913005
10,454,0.444933921,1.362887226,0.895563402,42.93856588,154.4564814,0.940298166,0.342465576,0.344760045,0.381178007,0.346391734,14.30785572,13.16208754,8.081633553,13.10774411,1481.528858,1307.763143,617.8753446,1309.688013,0.048242379,0.047957731,0.058768023,0.048228602,0.219641479,0.218992536,0.242421169,0.219610113,1.206771229,1.177374861,1.039620996,1.187302157
10,438,0.436073059,1.478814233,0.899911266,49.28856774,178.2787301,0.895796337,0.313898754,0.316526199,0.340026561,0.314941296,21.90419551,20.48743192,16.02805219,20.46338007,1762.266301,1541.719547,1028.103938,1565.919872,0.077578544,0.078327996,0.089307406,0.077477029,0.278529252,0.279871391,0.298843448,0.278346959,1.769155942,1.763449583,1.67313017,1.749831432
10,475,0.429473684,1.326897402,0.903079373,36.67772962,193.7660888,0.845570292,0.259768403,0.260242047,0.281858386,0.25810709,18.54711452,18.1943949,15.52251773,18.41791932,1042.135435,982.1756051,743.1550584,1016.046157,0.041498307,0.041264535,0.049156898,0.040724534,0.203711332,0.20313674,0.221713549,0.201803206,2.057146638,2.0572511,2.012346067,2.065979773
10,446,0.488789238,1.37967831,0.872401903,47.18464846,150.1437857,0.896879387,0.274294921,0.273335117,0.289186691,0.272220842,22.22538369,21.33390071,18.57601573,21.49857276,1655.18273,1517.23503,1108.183101,1515.617383,0.056621321,0.056171778,0.063194175,0.055532431,0.237952351,0.237005861,0.251384516,0.235653201,1.780966666,1.784527744,1.772614737,1.786501813
10,470,0.412765957,1.453461496,0.910837123,40.02219785,173.9267493,0.926980105,0.32659021,0.324223646,0.355113687,0.326568929,16.89553079,16.16543935,11.70905665,16.18877344,1361.854644,1226.6897,671.4522337,1279.308471,0.069075223,0.06889931,0.081499716,0.068730252,0.262821656,0.26248678,0.285481551,0.26216455,1.328978644,1.324950124,1.283415553,1.326777889
10,476,0.394957983,1.413176679,0.918699184,49.3460911,204.1300286,0.863554708,0.249994955,0.24584356,0.269021872,0.245996477,16.96592735,17.86860952,15.48054163,17.36391166,856.3995959,949.5401276,745.9715973,844.949947,0.035993452,0.035201078,0.042353473,0.035498704,0.189719404,0.187619503,0.205799595,0.188410997,1.936449032,1.991831034,1.943476536,1.97564238
10,446,0.556053812,1.427789539,0.831146292,39.3269203,158.3010994,0.840631292,0.284031155,0.281110405,0.29560906,0.281842825,28.78085958,28.4747515,25.79086204,27.93812588,2287.049715,2225.72299,1822.374744,2109.744743,0.066277227,0.0649399,0.071945423,0.065280108,0.257443638,0.254833084,0.26822644,0.255499723,2.50149813,2.499974483,2.49079045,2.499018516
10,443,0.331828442,1.319226951,0.94333975,63.56259885,201.7384715,0.929168079,0.254945889,0.256422187,0.297177747,0.255887794,16.31849108,15.13595744,10.32297394,14.95276933,1015.40551,890.2763114,437.6162986,856.4517897,0.03378547,0.033644585,0.044701752,0.033978743,0.183808242,0.183424603,0.211427889,0.184333239,1.369234488,1.347584319,1.218433652,1.34807917
10,464,0.450431034,1.267403337,0.892811225,47.77256228,118.8610275,0.94413726,0.349398745,0.357064545,0.391267413,0.345627712,11.30197769,10.31169671,6.81450209,10.72003181,1301.167301,1169.590297,682.5523553,1187.935514,0.031020329,0.030341484,0.036280895,0.03018218,0.176125889,0.17418807,0.190475445,0.173730192,0.90893422,0.883274238,0.72629589,0.899344051
10,457,0.452954048,1.264464301,0.891533864,48.29590165,150.0435734,0.941571993,0.321303889,0.321427389,0.347802027,0.307866147,11.55242975,10.97192227,7.194839896,10.72222403,1025.775711,952.3390968,494.6159848,862.002251,0.028895967,0.027990954,0.034796145,0.028316975,0.169988139,0.167304974,0.186537248,0.168276484,1.179959099,1.163986989,1.00993079,1.161008282
10,471,0.437367304,1.374685643,0.89928296,50.78543895,144.3672418,0.953585848,0.432488263,0.438123285,0.481950159,0.43902724,9.59739519,8.499893994,5.317627818,9.064844065,1124.876625,959.8000191,545.3978395,1063.162455,0.055435029,0.055185804,0.063906586,0.054503375,0.235446447,0.234916589,0.25279752,0.233459578,0.585758252,0.566534638,0.442544728,0.58037957
10,480,0.475,1.273980257,0.879985795,63.94554094,163.7164474,0.931779004,0.250572758,0.248026122,0.273608706,0.251247707,15.43552877,14.93065351,11.45961219,14.71852491,1116.80468,1054.13526,591.0659095,993.3973589,0.031291855,0.031060983,0.038206013,0.031074975,0.176895038,0.176241263,0.195463584,0.176280956,1.586991555,1.566904207,1.497072682,1.58165412
10,446,0.468609865,1.30127176,0.883405226,33.9586221,146.7782415,0.930900988,0.333970803,0.333753026,0.379125811,0.33681559,13.46041062,12.46649376,7.952391802,12.96771879,1331.505869,1177.975599,594.5433063,1295.511235,0.036822174,0.036258254,0.045713958,0.035988091,0.191891047,0.190416002,0.213808226,0.189705275,1.084699577,1.073034167,0.986445848,1.067051118
10,461,0.509761388,1.263801963,0.86031583,33.56297595,123.0716481,0.923705888,0.33803215,0.340103548,0.38253531,0.334773777,12.730199,12.04809268,7.68712206,12.24851516,1604.117561,1490.639035,830.4392124,1526.945362,0.029960065,0.029311748,0.036683827,0.028985991,0.173089759,0.17120674,0.191530224,0.170252727,1.137079496,1.115780311,0.984255523,1.115829618
10,462,0.474025974,1.402892361,0.880510861,26.79580541,163.4879618,0.92564378,0.359874144,0.361434719,0.390203616,0.354952734,13.44534126,12.43033411,8.379445061,12.79765411,1321.093276,1161.446197,592.7665837,1211.489134,0.059368962,0.0592541,0.071243178,0.058956838,0.243657469,0.243421651,0.266914178,0.242810293,0.934473762,0.936713715,0.912836574,0.923420221
10,476,0.418067227,1.405129574,0.908416091,37.2199337,177.5908429,0.920744475,0.293012828,0.289583919,0.320258346,0.290891596,16.54251494,16.01892655,11.13306447,15.56981747,1364.951789,1242.4206,590.0579436,1224.646588,0.044675942,0.044475157,0.055687444,0.044818933,0.211366843,0.21089134,0.235981872,0.211704826,1.749852432,1.768972534,1.710872792,1.732225611
10,425,0.482352941,1.313577529,0.875976963,55.64394835,162.521297,0.854040292,0.231154108,0.230244857,0.252639604,0.231512558,24.46321176,23.77633212,20.25095238,23.38657071,1766.308741,1613.53079,1239.397085,1611.56499,0.037617917,0.037144091,0.044862387,0.037173388,0.193953388,0.192728024,0.211807429,0.192804015,2.047371059,2.050333438,2.020426756,2.037211038
10,467,0.533190578,1.449352495,0.845995158,35.07080141,174.3444872,0.929546834,0.333475707,0.329958363,0.359183503,0.336496938,16.11210377,16.12129413,11.64680366,15.12733283,1179.110893,1179.484471,648.5594412,1066.148164,0.074600873,0.072925772,0.082771034,0.073674654,0.273131603,0.270047722,0.287699556,0.271430753,1.864550869,1.869230103,1.735167172,1.815404334
10,452,0.39380531,1.806639945,0.919193874,47.33183355,171.1937954,0.924329184,0.22441271,0.22438333,0.245893242,0.222280221,18.48066397,17.38768729,13.35595606,17.68679444,1354.147962,1218.431099,706.3632959,1210.641485,0.023253321,0.022689496,0.027800126,0.022530252,0.152490396,0.15063033,0.166733699,0.150100805,2.088469445,2.057924974,1.946678939,2.075410289
10,471,0.401273885,1.322925568,0.915958115,47.9818241,164.3190218,0.921071416,0.25329019,0.253833668,0.282206967,0.256974592,18.93560186,17.93867701,13.6521675,17.90325829,1428.625092,1255.652735,719.572757,1300.714324,0.035931168,0.035969083,0.045757062,0.036304824,0.189555184,0.189655169,0.213909005,0.190538248,1.829356055,1.821688852,1.747086799,1.812111631
10,469,0.405117271,1.746655559,0.91426473,35.82604646,190.173774,0.947977509,0.449292815,0.45429642,0.473550016,0.445326666,12.91997925,11.5981732,8.675499093,12.68572089,1051.560376,890.820881,489.5465517,993.6310787,0.148477753,0.149605732,0.163830229,0.147002118,0.385328111,0.386789001,0.404759471,0.383408553,1.238433312,1.216374515,1.200602791,1.241534701
10,460,0.426086957,1.46666016,0.904682212,49.30097604,142.4106366,0.935954287,0.335361611,0.339056058,0.359955515,0.339200288,18.49591395,16.96524351,13.27732675,16.93810535,1942.804223,1656.435912,1032.372505,1642.170356,0.075921481,0.076317902,0.08727185,0.07647433,0.275538529,0.276256949,0.295418094,0.276539924,1.149073954,1.1534212,1.159086984,1.146972636
10,400,0.4875,1.361315939,0.873122987,51.51147436,145.1162179,0.904803229,0.268354352,0.268028702,0.287565746,0.266189944,20.29244737,19.2745518,16.27544304,19.84507377,1615.284342,1443.844677,995.4282636,1527.511291,0.049930431,0.049360801,0.057092822,0.048358241,0.223451182,0.222172909,0.238941044,0.219905072,1.395695942,1.394550721,1.387031316,1.39120028
10,479,0.490605428,1.289072118,0.871381842,56.89121841,160.9375205,0.805521499,0.216331397,0.214736389,0.2326881,0.214575428,30.04163565,29.61611301,26.1082054,29.49541126,2213.465036,2129.447656,1668.632831,2138.339831,0.035416534,0.034770123,0.041242687,0.034780335,0.18819281,0.186467484,0.203082957,0.186494866,2.539263346,2.538539739,2.523187699,2.543732585
10,433,0.501154734,1.397688394,0.86535769,55.73833825,136.3580741,0.912094734,0.298216699,0.298507777,0.315031373,0.295107304,19.88969018,18.72059709,16.17921745,19.56439804,1854.732537,1642.780503,1248.482611,1784.969259,0.059702281,0.059606034,0.067199567,0.058372239,0.244340502,0.244143471,0.259228794,0.241603474,1.564072363,1.557841755,1.535927476,1.561131618
10,460,0.493478261,1.396820301,0.869758131,51.80327523,162.3797453,0.892538706,0.273394905,0.27427298,0.296382988,0.271930433,22.58207011,21.7072811,18.48957738,22.50572339,1713.969771,1511.266167,1262.983589,1761.921662,0.049747503,0.04921338,0.058199441,0.049153433,0.223041482,0.221840889,0.241245603,0.221705735,2.468400683,2.459605331,2.391062989,2.473591345
10,477,0.404612159,1.280225282,0.914488382,37.44398823,175.1273829,0.909001388,0.249410155,0.251335536,0.284212743,0.256180399,16.02783353,15.3230086,11.33697418,14.64271732,1006.892145,928.3635357,540.4047049,839.9213508,0.029744097,0.029893547,0.038612568,0.030351527,0.172464769,0.172897504,0.196500808,0.174216898,1.586102822,1.575279349,1.509202463,1.578872095
10,480,0.53125,1.432877755,0.847215107,48.28930556,179.5335131,0.921203517,0.301891715,0.303766703,0.321329546,0.301033614,18.12795,17.11032341,14.39216512,17.93105728,1127.7705,973.5029546,710.2088008,1129.679844,0.066309745,0.066193042,0.07337812,0.06485445,0.257506787,0.257280084,0.270883961,0.254665369,2.186785628,2.173856658,2.066520583,2.163206078
10,470,0.419148936,1.378719856,0.90791749,44.93955071,202.2069014,0.904937687,0.255967234,0.256721528,0.288018556,0.258606179,18.04822695,17.09097378,12.63339337,16.94994329,1012.18801,890.3910027,504.9695322,910.8827414,0.040858569,0.040326886,0.049558334,0.040227038,0.202135026,0.200815552,0.222617011,0.200566791,1.99709305,1.981082704,1.805714312,1.953180614
10,474,0.554852321,1.285215007,0.831948858,45.94294171,174.9111999,0.907184029,0.277266512,0.274102132,0.297079196,0.274295347,13.42503189,13.20105151,10.34102978,13.0259098,923.3862231,889.9003861,567.4474369,875.1192639,0.033693056,0.032627325,0.039158286,0.03276619,0.183556682,0.180630356,0.197884526,0.181014336,1.578402,1.561518616,1.50687528,1.554127011
10,438,0.399543379,1.406667217,0.916714289,40.53804305,189.604514,0.901334357,0.281544337,0.282492622,0.318101991,0.281388566,18.61551168,17.48823672,12.78770043,18.01600776,1297.469071,1143.839545,615.5211877,1235.565554,0.050836623,0.051126588,0.06594864,0.050606241,0.225469782,0.226111892,0.256804672,0.224958309,1.442626807,1.442914316,1.427702543,1.43823238
10,470,0.508510638,1.573172183,0.861055707,34.95161577,183.4990029,0.93087484,0.306018183,0.31107359,0.329498523,0.304251886,14.10450082,13.13697379,10.0385927,13.32276504,939.4547645,852.9703406,493.6478247,807.8226463,0.053655477,0.05361805,0.061523045,0.053630743,0.231636518,0.231555718,0.248038395,0.231583123,1.774838887,1.738547401,1.589852234,1.761814207
10,475,0.56,1.479369614,0.828492607,31.82315789,180.2452236,0.924306439,0.343621085,0.342525166,0.361456788,0.344454442,15.48253277,15.07144131,11.91045433,14.94226998,1008.480992,953.6103791,600.13765,956.7745417,0.082182176,0.080825368,0.088396352,0.080732023,0.286674337,0.284298027,0.29731524,0.284133812,1.85272472,1.837625193,1.729302962,1.841163276
10,479,0.457202505,1.446541227,0.88936262,39.63781089,191.6186786,0.916688452,0.317672729,0.318417137,0.346660451,0.320959095,17.08969231,16.32781395,11.87117315,15.64324113,1156.809397,1076.397767,546.8430052,980.0927882,0.068353162,0.068167007,0.080618312,0.068755832,0.261444377,0.261088121,0.283933639,0.262213334,1.843858697,1.807291884,1.744017982,1.809172273
10,470,0.580851064,1.620403112,0.814009854,45.80992908,183.3010599,0.959335557,0.45640481,0.46203378,0.488451538,0.454794607,10.77442839,8.876134786,6.014533853,10.60463168,1073.305375,787.1088996,489.3153807,1077.125987,0.122819071,0.123965993,0.132067905,0.120991441,0.350455519,0.352088047,0.363411482,0.347838239,1.335133693,1.288566388,1.013742149,1.318123002
10,448,0.609375,1.424259363,0.792882154,50.4516369,129.5761218,0.923533516,0.327090633,0.321717294,0.335817601,0.321842917,17.58495469,17.68523728,15.33740977,17.62955893,1590.335821,1600.796611,1210.10072,1565.305017,0.07098384,0.068577515,0.075132888,0.069138025,0.266427926,0.26187309,0.27410379,0.262941105,1.659509797,1.652224586,1.643688241,1.669510625
10,463,0.533477322,1.259059457,0.845814369,58.51956524,127.7818749,0.926582982,0.247895985,0.244916081,0.265705509,0.247760429,15.74454242,15.58295454,12.01350706,14.88255915,1408.983159,1382.566987,797.3111928,1245.412715,0.02822634,0.027130131,0.033565291,0.027652144,0.168006964,0.164712267,0.183208326,0.166289339,1.326090881,1.323595807,1.297706214,1.321490177
10,457,0.420131291,1.77362724,0.907463332,43.75789798,189.4129627,0.95323251,0.302806374,0.309552064,0.340298781,0.3039695,16.19086345,14.50629374,9.788232854,14.97346297,1073.197217,915.2080457,420.3256361,921.3489972,0.057484664,0.057829415,0.068861727,0.057640863,0.239759596,0.240477472,0.262415181,0.240085115,1.947002589,1.883649231,1.696374299,1.9272806
10,471,0.439490446,1.363308397,0.898247264,49.61347529,171.1741797,0.920587408,0.268711275,0.270011293,0.294786193,0.270460347,17.52514137,16.81811373,13.41285688,16.87630932,1133.564935,1030.836595,643.5739151,1022.786163,0.047169094,0.047696047,0.057726147,0.048140389,0.21718447,0.218394248,0.240262662,0.219409181,1.627478438,1.629042733,1.555071725,1.633552016
10,404,0.502475248,1.272905058,0.864591595,47.28250744,148.5063649,0.882489769,0.223382489,0.221065896,0.241886388,0.221161854,21.04781728,21.04096734,17.62524538,20.57918342,1462.604573,1483.995917,1063.38331,1388.317349,0.029627867,0.028114978,0.034482262,0.028832645,0.172127474,0.167675217,0.185694001,0.16980178,1.871316548,1.867279473,1.821946474,1.871387775
10,466,0.435622318,1.256331594,0.900129544,50.29127466,170.9157382,0.867237522,0.220606062,0.220364732,0.242468117,0.217637228,19.90236052,19.46023407,15.84932092,19.46658618,1292.288735,1248.225902,827.2128378,1213.230949,0.025782838,0.025105611,0.032117894,0.025090227,0.160570353,0.158447503,0.179214659,0.158398948,1.87740051,1.867146671,1.8140812,1.879235558
10,465,0.47311828,1.386244605,0.880998918,47.19396872,180.512434,0.922246949,0.296877192,0.296835636,0.326578115,0.298653234,16.80808202,16.250472,11.91763834,15.74539046,1237.012733,1162.133295,629.2510771,1113.322758,0.053466358,0.053133936,0.064048213,0.053196941,0.231227936,0.230507996,0.253077485,0.230644621,1.806383995,1.807102105,1.730220263,1.779472343
10,480,0.44375,1.343910406,0.896150622,49.71907277,119.6771714,0.954644596,0.352724059,0.356388609,0.382481414,0.353455174,13.6154347,12.36230952,8.200968619,12.19870532,1765.505759,1521.488802,743.9642896,1455.485204,0.046507674,0.046555659,0.055161142,0.04691447,0.215656379,0.215767604,0.234864093,0.216597484,1.19560152,1.1812737,1.104779015,1.202584154
10,477,0.450733753,1.332956406,0.892658436,48.27499391,179.7179367,0.904116865,0.255456245,0.253221204,0.276069553,0.25341357,19.58341819,18.79482581,15.50077848,19.26889973,1205.59408,1064.112241,747.9103567,1194.049738,0.042976372,0.042360784,0.049574747,0.04223464,0.207307434,0.205817356,0.222653873,0.205510682,2.001440383,1.995616289,1.904582793,1.994809935
10,478,0.426778243,1.314780358,0.904356308,48.17762942,167.8451165,0.922712593,0.260143233,0.260938846,0.290165735,0.262776606,18.24662013,17.19671941,12.81922854,17.10456751,1327.981235,1157.348745,655.6357315,1188.541023,0.038624131,0.038119645,0.04581833,0.038357368,0.19653023,0.195242529,0.214052166,0.195850372,1.968808575,1.960003238,1.858500144,1.948520284
10,478,0.562761506,1.567815055,0.826619312,45.8631457,196.6370565,0.919031767,0.393160641,0.383994557,0.402981596,0.396286485,13.24747211,13.40352679,10.99233713,12.62303161,866.9006197,888.4511345,682.770955,838.6657034,0.105405342,0.104409784,0.112726538,0.104183297,0.324661889,0.323125029,0.335747729,0.322774375,1.943850943,1.992745823,1.864385777,1.852491659
10,432,0.446759259,1.46045648,0.894654215,52.90701161,150.966873,0.94838008,0.349909137,0.351157478,0.371626594,0.349027131,14.34045016,13.28315532,9.860067224,13.67320625,1503.613426,1321.187101,742.7046147,1383.086968,0.073384974,0.073204799,0.084045099,0.072543643,0.270896612,0.270563854,0.289905328,0.269339271,0.879995858,0.893258945,0.874518869,0.884571309
10,469,0.565031983,1.600682594,0.825069002,46.0647383,149.428153,0.945404965,0.433101683,0.43305997,0.450560942,0.432715176,11.95228801,11.32968319,8.861003578,11.50731265,1476.763129,1359.238619,954.8863126,1404.64779,0.117930909,0.116705616,0.125283501,0.116428201,0.3434107,0.341622036,0.353954095,0.341215769,0.830299887,0.82882965,0.791423347,0.829434871
10,398,0.467336683,1.572754892,0.884079422,39.43499757,167.8977549,0.890405783,0.261744921,0.260164023,0.286450916,0.259455678,24.79023571,24.08086964,18.70778954,24.01750153,2076.879577,1902.242274,1168.638841,1973.819393,0.047007153,0.046180606,0.055853262,0.045865189,0.216811331,0.214896733,0.236332947,0.214161596,2.139856059,2.136450222,2.072030782,2.121232695
10,480,0.427083333,1.413437713,0.904212268,55.93154472,187.6184756,0.944075425,0.323112414,0.324103337,0.347970859,0.325780507,14.03576042,13.28293407,10.15029525,12.92531042,880.9677396,784.6727915,467.8168626,763.1441114,0.062798951,0.062659269,0.072365574,0.063111319,0.250597188,0.250318335,0.269008503,0.251219663,1.456693001,1.462807569,1.383611668,1.444742751
10,468,0.461538462,1.378798625,0.8871202,56.26558048,164.7431149,0.928676579,0.304726253,0.306636543,0.330347609,0.306252613,15.59090817,14.54711898,11.50424966,15.03148382,1278.900727,1133.031951,730.62548,1201.962966,0.055314307,0.055215801,0.063621954,0.054729232,0.235189937,0.234980426,0.252233927,0.233942797,1.320396176,1.316679678,1.279213142,1.314815131
10,457,0.470459519,1.340084561,0.882421578,56.31157702,125.7323393,0.914760394,0.26404714,0.262849008,0.282731538,0.263607761,19.95196416,19.2004959,16.02549907,19.19633198,1748.569886,1583.260674,1130.913707,1614.947627,0.04436162,0.04376203,0.051354516,0.043608296,0.210621984,0.209193761,0.226615348,0.208825993,1.58493266,1.588880152,1.585567948,1.589530536
10,429,0.606060606,1.423766458,0.79541847,52.79273803,155.4092075,0.872920625,0.288953536,0.287524588,0.302783064,0.2864636,26.14967777,25.40204963,22.97422896,25.94000919,1915.080872,1824.863263,1525.89658,1877.602178,0.068835464,0.067507193,0.074773264,0.067516094,0.262365135,0.259821464,0.273447004,0.259838593,2.335092426,2.329411501,2.313069243,2.339326294
10,444,0.461711712,1.243544553,0.887030042,48.2007361,183.7661942,0.891223908,0.211181123,0.211935817,0.236049783,0.209712958,18.58425676,17.51476707,13.97852103,18.16555857,1075.920968,923.1426504,568.9875993,1034.000271,0.023592916,0.023617972,0.03009893,0.023086289,0.153599858,0.153681399,0.173490431,0.151941728,1.574957534,1.569557104,1.48969116,1.572526315
10,443,0.582392777,1.365895049,0.812907531,54.82095298,137.0389959,0.878193531,0.262141351,0.259576262,0.276390852,0.261816531,27.12859679,26.79267483,23.60935011,26.22768282,2263.077276,2188.87572,1665.866828,2065.786666,0.053407241,0.051961416,0.05956141,0.053006398,0.231100068,0.227950468,0.244052064,0.230231185,2.255641832,2.258021218,2.25190466,2.258016373
10,480,0.44375,1.332533952,0.896150622,53.73390063,130.4367371,0.89814248,0.252813161,0.253821413,0.274578216,0.252472202,24.03714944,22.61187729,18.83549296,22.79743476,2222.489153,1958.087069,1369.35833,1990.348036,0.042768174,0.042778207,0.050834708,0.042480884,0.206804677,0.206828932,0.225465535,0.206108914,1.732185344,1.731584525,1.723214126,1.730432404
10,451,0.399113082,1.349121276,0.916901711,55.66629712,219.3681325,0.928395212,0.303199634,0.303123163,0.335057476,0.306604845,11.26194488,10.49710189,7.623467862,10.4692648,500.0372379,424.1848688,246.2518186,444.4585113,0.046007691,0.045967469,0.055133337,0.045936866,0.214494035,0.214400253,0.234804891,0.214328875,1.012718567,1.002482252,0.906268184,1.00123511
10,458,0.31441048,2.158821604,0.949287127,46.03839156,179.1731866,0.916973517,0.195589887,0.198938802,0.230322693,0.199249891,19.63193114,18.23818439,13.59634842,18.78739773,1261.862021,1080.658512,613.9416697,1184.987524,0.015669216,0.014819791,0.019085607,0.014844458,0.12517674,0.121736565,0.138150669,0.121837836,1.995386327,1.971406363,1.837157342,1.974256905
10,407,0.498771499,1.375824286,0.866733518,56.2972973,141.1556747,0.897228164,0.279854505,0.279958487,0.299469097,0.279249848,20.93358648,19.94265372,16.87521751,20.23568213,1944.132802,1748.490205,1315.045867,1853.901505,0.052970339,0.052309363,0.060487776,0.051721322,0.230152859,0.228712401,0.245942627,0.227423222,1.564434124,1.565332674,1.538387928,1.556315295
10,467,0.381156317,1.348637993,0.924510607,32.95722157,151.5806246,0.939713343,0.282862959,0.29301935,0.347623625,0.291998694,17.92068423,16.0386907,8.574164599,16.14218862,1737.325791,1489.641705,558.1219052,1522.778419,0.038740415,0.039169301,0.053056903,0.03895256,0.196825851,0.197912357,0.23034084,0.19736403,1.203860577,1.169017967,1.007756536,1.161428265
10,468,0.459401709,1.315758503,0.888228613,38.47271914,159.2323395,0.932043538,0.264755213,0.264974365,0.293342417,0.264037572,15.98433048,15.33097728,10.99388216,15.22272839,1183.226842,1078.488519,569.3632628,1095.402701,0.035161738,0.034622201,0.043613411,0.034340127,0.187514634,0.18607042,0.208838241,0.185310894,1.639708446,1.632162823,1.537629165,1.598880811
10,465,0.432258065,1.357329054,0.901749946,42.74147542,188.2429252,0.914148064,0.307776968,0.31049629,0.33496463,0.30996772,14.49032258,13.94040763,10.55187108,13.05295264,916.8283959,851.7145909,541.817175,778.1102437,0.050285228,0.049395875,0.058075154,0.049932756,0.224243681,0.222251827,0.240987872,0.223456384,1.59638029,1.584223203,1.464037106,1.534374511
10,476,0.556722689,1.408394091,0.830698409,36.92319645,177.831029,0.909941832,0.311151119,0.312478259,0.328811691,0.307952635,16.12238203,15.44222839,13.16909827,15.91949964,1106.026228,1040.583601,808.0573729,1073.760285,0.065881342,0.064982043,0.071147886,0.064139781,0.256673611,0.254915757,0.266735611,0.253258328,2.09555922,2.079037971,1.981987493,2.074505151
10,472,0.5,1.392582776,0.866025404,43.49939852,192.2027794,0.875140453,0.292882996,0.291783698,0.311797607,0.292783028,17.50603493,17.44412209,14.6864679,17.16958628,964.9319649,944.9216309,691.2777828,902.902787,0.05830842,0.058323102,0.066928731,0.058249357,0.241471364,0.241501765,0.258705878,0.241349037,2.039972831,2.05784962,1.960747004,2.030652524
10,474,0.394514768,1.451226301,0.9188896,51.08101491,173.8846544,0.913545802,0.255203806,0.25459174,0.278727998,0.254676596,19.96823851,19.28968725,14.67457214,18.94598303,1452.755321,1360.248111,759.3335006,1271.428113,0.039918737,0.039504033,0.049001914,0.039724134,0.19979674,0.198756216,0.22136376,0.199309141,1.952203286,1.941266447,1.850946876,1.949387625
10,471,0.414012739,1.341312031,0.910271087,41.30927105,139.7347814,0.936523483,0.301251833,0.307345041,0.339532408,0.308846187,15.69234551,14.68537058,10.30212391,14.48451181,1398.507856,1282.36879,736.1958622,1254.243383,0.044763947,0.044521168,0.053519792,0.044272833,0.211574921,0.211000399,0.23134345,0.210411106,1.383299918,1.373354677,1.254615076,1.362461293
10,473,0.429175476,1.431410256,0.903221131,35.93252377,203.8560702,0.895596359,0.271695277,0.271554666,0.298665489,0.271889166,16.40677387,15.76749419,12.29992421,15.57146072,815.8379781,772.9386378,467.1668772,701.9244624,0.047353254,0.047232427,0.057165535,0.04721408,0.217608029,0.217330226,0.239093151,0.217288011,1.877309112,1.854627022,1.752955948,1.873137223
10,473,0.501057082,1.833828184,0.865414236,46.45740002,186.91885,0.901814633,0.246483372,0.247145378,0.269459038,0.247177738,20.77296421,20.01788116,15.48777453,19.26107049,1522.788893,1463.317386,813.2873887,1263.230195,0.03841958,0.038095262,0.045438635,0.037973033,0.196009132,0.195180076,0.2131634,0.194866707,2.479587413,2.458045574,2.30968528,2.44174831
10,480,0.422916667,1.326030007,0.906168579,58.71578407,170.5823378,0.941592922,0.393474491,0.39309974,0.445834489,0.398432009,9.67059133,9.060280394,5.472584911,8.2809003,926.8661932,841.5592669,446.5855743,742.5851738,0.043166944,0.042567604,0.051019725,0.043724281,0.207766561,0.206319179,0.225875462,0.209103518,0.804649069,0.788168583,0.650955176,0.79485655
10,472,0.423728814,1.386980892,0.905789099,39.22566737,190.0126907,0.910354133,0.285471419,0.285831381,0.315584907,0.286191215,17.45416123,16.56195491,12.52497859,17.0260662,976.3797805,833.2281855,511.2543362,940.8958769,0.051078293,0.05171428,0.060739186,0.050553709,0.226005073,0.22740774,0.246453214,0.224841519,1.85810375,1.86735725,1.769715767,1.863439958
10,471,0.492569002,1.578162912,0.870273393,45.39536203,167.4536386,0.924363593,0.294261912,0.29346627,0.313514276,0.294833535,18.51093839,18.08580337,14.76218181,17.39761073,1421.177568,1339.861753,885.5743396,1270.455783,0.057332227,0.056651045,0.064747902,0.056708399,0.23944149,0.238014799,0.25445609,0.238135253,2.3188877,2.313358006,2.247533321,2.297807437
10,446,0.412556054,1.373881453,0.910932216,54.45445019,131.1687951,0.910272358,0.274308157,0.276326741,0.301674734,0.275046947,23.77941729,22.15153343,17.42078281,22.32403218,2408.719618,2090.498341,1294.330647,2143.611664,0.050176818,0.050449127,0.060610118,0.050005586,0.224001826,0.224608831,0.246191222,0.223619288,1.716028464,1.710616582,1.68635487,1.709379696
10,475,0.435789474,1.432087797,0.900048629,54.43124333,159.4348945,0.94182601,0.415172155,0.414393795,0.45068509,0.419675725,11.08282439,9.898957255,6.595405489,10.13992867,1226.890495,1025.207231,640.5953233,1122.43286,0.059748167,0.060371851,0.070242214,0.060047861,0.244434382,0.245706839,0.265032476,0.245046652,0.741509805,0.732350144,0.634168482,0.729947334
